San Francisco,San Jose,Sacramento,Oakland,Walnut Creek,Association,Association Pool,BARI,BERD,CCRD,EBRD,MLS,MLSL,SACM,Week or Weekend,# of Rooms_n,# of Units_n,Association Total_n,Bathrooms_n,Bedrooms_n,Selling Date_n,DOM_n,Latitude_n,Longitude_n,On Market Date_n,Days_Between_n,Date of Week_n,Square Footage_n,Selling Price_n,SP%LP_n
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.08046558704453441,0.375,0.25,0.22739726027397467,0.020689655172413793,0.9435169407451169,0.012547659690932966,0.8405870445344128,0.01905829596412556,0.6666666666666666,0.29737842705623374,0.10256640270231514,0.6314168377823408
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.061943319838056676,0.375,0.375,0.38356164383561975,0.0034482758620689655,0.9447189585606106,0.012552280198844024,0.8699392712550598,0.017937219730941704,0.9999999999999999,0.29737842705623374,0.10892114529723874,0.5259915703015238
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,0.0,0.061943319838056676,0.375,0.375,0.6876712328767098,0.05,0.9447459373952116,0.012548556327957483,0.9159919028340084,0.029708520179372196,0.9999999999999999,0.29737842705623374,0.10095441436560923,0.5251269858424295
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2,0.0,0.02631578947368421,0.375,0.25,0.7041095890410958,0.05517241379310345,0.9702599370446879,0.008015135297599452,0.92813765182186,0.01961883408071749,0.33333333333333337,0.2971783069841905,0.04797565367027294,0.5367988760402032
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.024291497975708502,0.25,0.25,0.11780821917808737,0.020689655172413793,0.9702891305597413,0.0183764223429862,0.8178137651821871,0.023542600896860985,0.16666666666666666,0.2971783069841905,0.026306145536240663,0.5433913325407975
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.023279352226720645,0.25,0.25,0.13150684931507328,0.013793103448275862,0.9702725204563488,0.018382828047135646,0.8213562753036427,0.020179372197309416,0.16666666666666666,0.2971783069841905,0.02666464842816399,0.5492272776396844
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.02206477732793522,0.25,0.25,0.28767123287671836,0.07413793103448275,0.9662118283465608,0.019039481383852253,0.8319838056680169,0.04428251121076233,0.16666666666666666,0.2971783069841905,0.02686381670145473,0.528207067977953
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.022267206477732792,0.25,0.25,0.13150684931507328,0.0017241379310344827,0.9702900868990274,0.018404888549067966,0.8319838056680169,0.008408071748878924,0.16666666666666666,0.2971783069841905,0.026059176877360146,0.5367988760402032
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.03218623481781376,0.25,0.25,0.23561643835616053,0.03620689655172414,0.9726113488481094,0.02146809142666839,0.8335020242914979,0.03195067264573991,0.6666666666666666,0.2971783069841905,0.032440528353595385,0.5245866205554954
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.031882591093117404,0.25,0.25,0.4164383561643774,0.01206896551724138,0.9726268012776289,0.02145403603547036,0.8836032388663959,0.010650224215246636,0.8333333333333334,0.2971783069841905,0.03156418795111614,0.535556035880255
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.03218623481781376,0.25,0.25,0.6958904109589099,0.05862068965517241,0.9726170113833568,0.02145890695552355,0.9109311740890682,0.03811659192825112,0.5,0.2971783069841905,0.03323720144675834,0.5242083648546417
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.016716417910447763,0.03218623481781376,0.25,0.25,0.7479452054794535,0.02413793103448276,0.9726268012776289,0.02145403603547036,0.9225708502024297,0.034192825112107625,0.8333333333333334,0.2971783069841905,0.03236086104427909,0.5367988760402032
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.020850202429149797,0.25,0.25,0.7863013698630112,0.07413793103448275,0.9662118283465608,0.019039481383852253,0.9245951417004044,0.04035874439461883,0.33333333333333337,0.2971783069841905,0.026855849970523097,0.5367988760402032
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.028846153846153844,0.25,0.25,0.06301369863014372,0.15172413793103448,0.9726113488481094,0.02146809142666839,0.7636639676113361,0.07006726457399103,0.9999999999999999,0.2971783069841905,0.03164385526043243,0.5236139630390143
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0023880597014925373,0.077834008097166,0.375,0.25,0.676712328767124,0.12068965517241378,0.9501457058403034,0.011331133271490601,0.901315789473685,0.04484304932735426,0.8333333333333334,0.2969781869121473,0.09195200841286788,0.5196152599157029
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.01680161943319838,0.375,0.5,1.0,0.0034482758620689655,0.9668642782411773,0.019296105362572646,0.9777327935222679,0.02466367713004484,0.33333333333333337,0.2969781869121473,0.02965217252752506,0.5485788392953637
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.01589068825910931,0.375,0.5,0.041095890410957736,0.25689655172413794,0.9668184746227316,0.01928359283328185,0.7262145748987834,0.1070627802690583,0.33333333333333337,0.2969781869121473,0.026465480154873253,0.5336107208472927
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.23333333333333334,0.0011940298507462687,0.08704453441295547,0.25,0.375,0.1342465753424733,0.006896551724137931,0.9525694974275982,0.014053032477307603,0.8178137651821871,0.02522421524663677,0.16666666666666666,0.2969781869121473,0.07426586574465036,0.5705717064735761
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.18380566801619433,0.25,0.25,0.4383561643835634,0.10517241379310345,0.9198040048066618,0.015551902625800529,0.8496963562753024,0.052130044843049325,0.16666666666666666,0.2969781869121473,0.05952741352113574,0.5101048308656652
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.03289473684210526,0.375,0.375,0.36986301369863384,0.05,0.9413868459859872,0.015389942514580701,0.8071862348178129,0.09417040358744394,0.16666666666666666,0.2969781869121473,0.08784117525214705,0.4649302928779855
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.024291497975708502,0.375,0.375,0.41917808219177743,0.07413793103448275,0.9345491459235835,0.017491506222087172,0.8441295546558685,0.05605381165919283,0.6666666666666666,0.2969781869121473,0.0331734675993053,0.5367988760402032
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.23333333333333334,0.0005970149253731343,0.08704453441295547,0.25,0.375,0.7917808219178113,0.0793103448275862,0.952560965874492,0.01405180465003053,0.9180161943319831,0.052130044843049325,0.5,0.2969781869121473,0.0651041251732764,0.5367988760402032
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.027935222672064774,0.375,0.375,0.830136986301369,0.008620689655172414,0.939286599079317,0.015286659622707699,0.9478744939271238,0.023542600896860985,0.9999999999999999,0.2969781869121473,0.08422427940918724,0.5552253323246514
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.027935222672064774,0.375,0.375,0.8794520547945268,0.005172413793103448,0.9392868004139034,0.01528788744998466,0.9600202429149789,0.01961883408071749,0.33333333333333337,0.2969781869121473,0.08183426012969838,0.543175186426024
0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.005970149253731343,0.06022267206477733,0.25,0.25,0.7068493150684958,0.1396551724137931,0.9705190546576088,0.0189186292529816,0.9018218623481786,0.04876681614349776,0.9999999999999999,0.29677806684010405,0.045944137282707416,0.5236139630390143
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.005970149253731343,0.060526315789473685,0.25,0.25,0.6712328767123239,0.015517241379310345,0.9705190546576088,0.0189186292529816,0.9286437246963573,0.01233183856502242,0.5,0.29677806684010405,0.04948933254728255,0.5492272776396844
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2,0.029850746268656716,0.02277327935222672,0.375,0.375,0.3506849315068479,0.05,0.9478833594246178,0.013732933059486752,0.847165991902834,0.03867713004484305,0.5,0.29677806684010405,0.0535523653224136,0.5109694153247595
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.02277327935222672,0.375,0.375,0.04383561643835776,0.006896551724137931,0.9478582429349427,0.013738975262139741,0.8051619433198383,0.020179372197309416,0.6666666666666666,0.29677806684010405,0.05673905769506541,0.5926726467091754
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2,0.04955223880597015,0.02277327935222672,0.375,0.375,0.6904109589041099,0.034482758620689655,0.94788595160742,0.013735033290355525,0.9190283400809705,0.02858744394618834,0.8333333333333334,0.29677806684010405,0.05673905769506541,0.54836269318059
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.00029850746268656717,0.04200404858299595,0.25,0.25,0.9616438356164423,0.09310344827586206,0.9507088638457745,0.010893445158456472,0.9509109311740893,0.04708520179372197,0.8333333333333334,0.2965779467680608,0.13521135737161613,0.5082135523613962
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.23333333333333334,0.0005970149253731343,0.09261133603238866,0.25,0.25,0.9260273972602704,0.04655172413793103,0.9526317098148496,0.014048969338357753,0.9610323886639662,0.028026905829596414,0.6666666666666666,0.2965779467680608,0.06478545593601123,0.5219928671782125
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.00044776119402985075,0.025303643724696356,0.25,0.375,0.5506849315068507,0.06724137931034482,0.9510545553309219,0.011148219318450003,0.8891700404858298,0.03531390134529148,0.33333333333333337,0.2959775865519311,0.12644795334682365,0.5525235058899816
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.00029850746268656717,0.03643724696356275,0.125,0.375,0.849315068493155,0.04827586206896552,0.9509091162589456,0.010810251782623292,0.9473684210526301,0.028026905829596414,0.8333333333333334,0.2959775865519311,0.10326476633578179,0.5367988760402032
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.04979757085020243,0.375,0.375,0.4630136986301352,0.0396551724137931,0.9583258042586895,0.01001147743858466,0.8815789473684212,0.021860986547085202,0.16666666666666666,0.2959775865519311,0.05673905769506541,0.5571706473576137
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.015587044534412954,0.375,0.375,0.9424657534246563,0.03275862068965517,0.9633254453797889,0.012109276886149711,0.9741902834008087,0.01905829596412556,0.33333333333333337,0.2959775865519311,0.050206338331129204,0.5490111315249109
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.2,0.0005970149253731343,0.02611336032388664,0.25,0.375,0.40821917808219155,0.0,0.9517991661325426,0.012412041321492984,0.8684210526315788,0.02466367713004484,0.5,0.2959775865519311,0.08541928904893167,0.6217442991462228
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.025303643724696356,0.25,0.375,0.5506849315068507,0.027586206896551724,0.9510545301640986,0.01114822739626109,0.9008097165991913,0.02242152466367713,0.6666666666666666,0.2959775865519311,0.12644795334682365,0.5525235058899816
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.01700404858299595,0.5,0.5,0.9780821917808282,0.0396551724137931,0.9407525917046323,0.015600288713890631,0.9686234817813748,0.030829596412556053,0.8333333333333334,0.2959775865519311,0.08183426012969838,0.5270182643466983
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.019635627530364373,0.25,0.375,0.4657534246575352,0.1793103448275862,0.968352921007482,0.019192442813581012,0.8259109311740893,0.08352017937219731,0.5,0.2957774664798879,0.021279138318382438,0.5367988760402032
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.015587044534412954,0.375,0.375,0.2438356164383606,0.015517241379310345,0.9600419551078232,0.02040234542797581,0.8436234817813748,0.026905829596412557,0.5,0.2957774664798879,0.025668807061710302,0.5369609856262834
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.02631578947368421,0.375,0.375,0.8684931506849267,0.013793103448275862,0.970544573816457,0.019216603546381883,0.9579959514170042,0.021300448430493273,0.8333333333333334,0.2957774664798879,0.036583228438042736,0.528747433264887
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.01568825910931174,0.375,0.375,1.0,0.020689655172413793,0.9600298750326286,0.020402401972652973,0.9741902834008087,0.02858744394618834,0.33333333333333337,0.2957774664798879,0.03204219180701391,0.5435534421268777
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.01,0.029655870445344127,0.375,0.375,0.0356164383561719,0.14655172413793102,0.944663214046953,0.014811991290762605,0.7444331983805661,0.12443946188340807,0.5,0.2957774664798879,0.07267251955832445,0.5035664108937641
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.007186234817813765,0.375,0.375,0.7616438356164394,0.32241379310344825,0.9644332134419424,0.0121576306629958,0.8340080971659916,0.1350896860986547,0.8333333333333334,0.2957774664798879,0.05185784165325601,0.5373392413271371
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0008955223880597015,0.07742914979757085,0.25,0.375,0.3643835616438338,0.14482758620689656,0.9510994026100814,0.011083451429584223,0.824898785425102,0.0655829596412556,0.16666666666666666,0.29557734640784467,0.129236309172894,0.5132389495298821
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.0010447761194029852,0.05566801619433198,0.25,0.375,0.339726027397262,0.08793103448275862,0.951047357619452,0.01107358842231243,0.8441295546558685,0.03811659192825112,0.6666666666666666,0.29557734640784467,0.11887955896177564,0.5029179725494434
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.0026865671641791043,0.09989878542510121,0.25,0.25,0.7479452054794535,0.24310344827586206,0.9510153957538332,0.011168316912301246,0.8724696356275281,0.09080717488789238,0.6666666666666666,0.29557734640784467,0.11521486273322606,0.5201556252026369
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.00029850746268656717,0.04048582995951417,0.125,0.25,0.8794520547945268,0.017241379310344827,0.9509474201640413,0.010694205949317581,0.9590080971659916,0.020739910313901346,0.0,0.29557734640784467,0.1176845493220312,0.5371771317410569
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.1839068825910931,0.25,0.375,0.34794520547944785,0.28620689655172415,0.9197043441863075,0.015554657159362884,0.7864372469635619,0.10313901345291479,0.33333333333333337,0.29557734640784467,0.06430745208011346,0.5308548578839295
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.04251012145748988,0.375,0.375,0.5945205479452085,0.06034482758620689,0.9399945921530045,0.016167851872720074,0.89423076923077,0.034192825112107625,0.8333333333333334,0.29557734640784467,0.05952741352113574,0.5368529125688966
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.05445344129554656,0.375,0.375,0.6520547945205522,0.0,0.9300683188652621,0.015452577861333805,0.9357287449392722,0.0,0.5,0.29557734640784467,0.08422427940918724,0.5367988760402032
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.16666666666666666,0.016716417910447763,0.06184210526315789,0.375,0.25,0.9589041095890423,0.022413793103448276,0.9499416029031641,0.012590641723441709,0.9686234817813748,0.026345291479820628,0.8333333333333334,0.29557734640784467,0.06382944822421568,0.5402031773478871
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.16666666666666666,0.016716417910447763,0.06174089068825911,0.375,0.25,0.9205479452054846,0.005172413793103448,0.9499455289276022,0.012575487749942882,0.9741902834008087,0.013452914798206279,0.33333333333333337,0.29557734640784467,0.06430745208011346,0.5539824921647033
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.0010447761194029852,0.08076923076923076,0.25,0.25,0.5315068493150648,0.0034482758620689655,0.9502163491133677,0.010897887954524843,0.901315789473685,0.013452914798206279,0.8333333333333334,0.29537722633580143,0.1272446264399866,0.5747325191829676
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.0029850746268656717,0.07975708502024291,0.25,0.25,0.6383561643835662,0.006896551724137931,0.9502152921067881,0.010897887954524843,0.9154858299595148,0.01961883408071749,0.8333333333333334,0.29537722633580143,0.0913943372476538,0.6209877877445152
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.2,0.0,0.06366396761133603,0.375,0.5,0.04383561643835776,0.3275862068965517,0.9530858199748672,0.010422646097996258,0.722165991902834,0.11491031390134529,0.16666666666666666,0.29537722633580143,0.06868915409250968,0.5367988760402032
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.1,0.002835820895522388,0.05202429149797571,0.25,0.375,0.6328767123287662,0.04827586206896552,0.9516236778735201,0.012425232386910623,0.904352226720647,0.03923766816143498,0.6666666666666666,0.29517710626375826,0.07426586574465036,0.5282611045066464
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2,0.0,0.06831983805668015,0.375,0.375,0.9424657534246563,0.10517241379310345,0.9529630310438805,0.010454343428491386,0.9539473684210513,0.03923766816143498,0.6666666666666666,0.29517710626375826,0.07745255811730216,0.5635469577434346
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.024291497975708502,0.375,0.375,0.342465753424662,0.05344827586206896,0.9501676764770632,0.02377122075289151,0.8289473684210513,0.05493273542600897,0.33333333333333337,0.29517710626375826,0.023677124328802923,0.519345077272236
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.024291497975708502,0.375,0.375,0.810958904109583,0.008620689655172414,0.9501828520715264,0.023759451382216024,0.9428137651821871,0.026345291479820628,0.5,0.29517710626375826,0.024394130112649577,0.5215065384199719
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.030161943319838055,0.25,0.25,0.9424657534246563,0.013793103448275862,0.9733003661370123,0.018255998336100143,0.9701417004048594,0.021300448430493273,0.16666666666666666,0.29517710626375826,0.026859833335988913,0.5367988760402032
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.02783400809716599,0.5,0.375,0.2931506849315042,0.02413793103448276,0.9407251347003883,0.01534565995449566,0.8441295546558685,0.029708520179372196,0.6666666666666666,0.29517710626375826,0.09059766415449086,0.5616016427104723
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.3,0.06029850746268657,0.03380566801619433,0.25,0.25,0.5616438356164366,0.06551724137931034,0.9489800289176865,0.016137810493486837,0.876518218623481,0.04708520179372197,0.8333333333333334,0.29517710626375826,0.05235735568266917,0.5296120177239814
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.1,0.002835820895522388,0.05202429149797571,0.25,0.375,0.6328767123287662,0.04827586206896552,0.9516236778735201,0.012425232386910623,0.904352226720647,0.030829596412556053,0.6666666666666666,0.29517710626375826,0.07426586574465036,0.5282611045066464
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.16666666666666666,0.06029850746268657,0.03380566801619433,0.25,0.25,0.5808219178082226,0.008620689655172414,0.9489801044181566,0.016139967269032662,0.9109311740890682,0.012892376681614349,0.5,0.29517710626375826,0.055942384601902456,0.5607910947800713
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.029858299595141698,0.5,0.375,0.9780821917808282,0.12758620689655173,0.9411168311385681,0.014294615571883829,0.9296558704453446,0.07399103139013453,0.8333333333333334,0.29517710626375826,0.11051449148356464,0.5064843834432076
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.06234817813765182,0.25,0.25,0.7342465753424676,0.029310344827586206,0.9395291820893154,0.01478426016548473,0.9316801619433193,0.021860986547085202,0.33333333333333337,0.29517710626375826,0.09736938544637594,0.5367988760402032
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.3,0.0011940298507462687,0.09180161943319838,0.25,0.25,0.6712328767123239,0.056896551724137934,0.9528936209451591,0.013980744146369628,0.8962550607287447,0.0476457399103139,0.33333333333333337,0.29497698619171503,0.07147750991858001,0.5373932778558305
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3,0.023432835820895524,0.02186234817813765,0.5,0.375,0.8191780821917831,0.0793103448275862,0.9478830825895613,0.013746431081723576,0.9331983805668003,0.03699551569506727,0.8333333333333334,0.2947768661196718,0.06112075970746164,0.5446341727007457
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.021963562753036438,0.5,0.5,0.6931506849315099,0.008620689655172414,0.9479121754373212,0.01374282837800267,0.9271255060728727,0.02522421524663677,0.0,0.2947768661196718,0.062156434728573476,0.5538744191073165
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.2,0.023432835820895524,0.021963562753036438,0.5,0.5,0.6958904109589099,0.03103448275862069,0.9479127542742576,0.01374359577005102,0.9200404858299578,0.026345291479820628,0.0,0.2947768661196718,0.062156434728573476,0.5538744191073165
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3,0.023432835820895524,0.02186234817813765,0.5,0.375,0.8191780821917831,0.0793103448275862,0.9478830825895613,0.013746431081723576,0.9331983805668003,0.03699551569506727,0.8333333333333334,0.2947768661196718,0.06112075970746164,0.5446341727007457
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.23333333333333334,0.007462686567164179,0.03795546558704453,0.375,0.375,0.8410958904109549,0.017241379310344827,0.9522801544598679,0.013494249899071664,0.9504048582995956,0.024103139013452915,0.6666666666666666,0.2947768661196718,0.05853157215468205,0.52847725062142
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0708502024291498,0.375,0.25,0.5999999999999943,0.056896551724137934,0.9568718162080984,0.010193842100474915,0.9038461538461533,0.02466367713004484,0.5,0.29457674604762857,0.0650244578639601,0.5367988760402032
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.03896761133603239,0.25,0.25,0.6356164383561662,0.5103448275862069,0.9202476455681775,0.015262886624836214,0.7737854251012131,0.17600896860986548,0.8333333333333334,0.29437662597558534,0.08741097178183906,0.4917864476386037
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.26666666666666666,0.0,0.03380566801619433,0.375,0.375,0.9589041095890423,0.23620689655172414,0.9596114765949045,0.012786932531553497,0.9094129554655872,0.09585201793721973,0.0,0.2941765059035421,0.037379901531205684,0.5333945747325192
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.26666666666666666,0.0,0.03289473684210526,0.375,0.375,0.6383561643835662,0.010344827586206896,0.9596254945154948,0.012781633487515487,0.9109311740890682,0.026345291479820628,0.5,0.2941765059035421,0.038017240005736044,0.54836269318059
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.26666666666666666,0.0,0.03289473684210526,0.375,0.375,0.6657534246575381,0.05344827586206896,0.9595997740220598,0.012796545126683156,0.9210526315789451,0.020179372197309416,0.33333333333333337,0.2941765059035421,0.03602555727282867,0.5251810223711229
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.26666666666666666,0.0,0.03289473684210526,0.375,0.5,0.7342465753424676,0.013793103448275862,0.9596221473279929,0.012793467480679444,0.9286437246963573,0.02466367713004484,0.5,0.2941765059035421,0.038654578480266405,0.5345833783637739
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.26666666666666666,0.0,0.0354251012145749,0.375,0.375,0.9013698630136986,0.01896551724137931,0.959617139130152,0.01277694835711607,0.9569838056680169,0.05773542600896861,0.5,0.2941765059035421,0.03705326556300888,0.5401491408191937
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.26666666666666666,0.0,0.0354251012145749,0.375,0.375,0.8602739726027409,0.041379310344827586,0.9596237580046855,0.012801723003555754,0.9600202429149789,0.01569506726457399,0.33333333333333337,0.2941765059035421,0.038335909243001225,0.5367988760402032
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.23333333333333334,0.0,0.03289473684210526,0.375,0.375,0.23561643835616053,0.10344827586206896,0.9596152264515795,0.012799138104024776,0.826417004048583,0.03587443946188341,0.6666666666666666,0.2941765059035421,0.03642389381941014,0.5309629309413163
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.2,0.015522388059701492,0.04504048582995951,0.375,0.375,0.7808219178082254,0.010344827586206896,0.9452450961689751,0.01476737754042512,0.9453441295546554,0.01569506726457399,0.16666666666666666,0.2941765059035421,0.06980449642293782,0.5367988760402032
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2,0.015522388059701492,0.04504048582995951,0.375,0.375,0.8082191780821972,0.01206896551724138,0.945245247169915,0.014773896333929115,0.9504048582995956,0.02522421524663677,0.6666666666666666,0.2941765059035421,0.07147750991858001,0.5490651680536042
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.08997975708502023,0.375,0.375,0.9452054794520564,0.01206896551724138,0.9446728026066384,0.01256328217747138,0.9686234817813748,0.02466367713004484,0.8333333333333334,0.2941765059035421,0.12326126097417187,0.5547930400951042
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2,0.0,0.02874493927125506,0.5,0.375,0.9424657534246563,0.08103448275862069,0.9542770160563325,0.011706331438370299,0.9534412955465577,0.04035874439461883,0.5,0.2939763858314989,0.05076400949634327,0.52847725062142
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.046052631578947366,0.5,0.375,0.15068493150684503,0.03275862068965517,0.9373022202272201,0.016130346596091916,0.8193319838056681,0.026345291479820628,0.6666666666666666,0.2939763858314989,0.06629913481302084,0.5367988760402032
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.23333333333333334,0.00014925373134328358,0.10880566801619433,0.25,0.25,0.4630136986301352,0.0,0.952868353454544,0.014045883614543175,0.8851214574898769,0.017376681614349774,0.16666666666666666,0.2939763858314989,0.08541928904893167,0.5245325840268021
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.16666666666666666,0.0308955223880597,0.02874493927125506,0.5,0.375,0.5424657534246649,0.020689655172413793,0.9542757828819898,0.011716622569626911,0.8911943319838045,0.02858744394618834,0.9999999999999999,0.2939763858314989,0.055942384601902456,0.5414460175078353
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.26666666666666666,0.0005970149253731343,0.10880566801619433,0.25,0.375,0.6301369863013662,0.020689655172413793,0.9528055873971796,0.014067394825325041,0.9144736842105274,0.020739910313901346,0.5,0.2939763858314989,0.09155367186628639,0.6220685183183832
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2,0.0308955223880597,0.02874493927125506,0.5,0.375,0.7287671232876676,0.02413793103448276,0.9542761603843396,0.011714409249403812,0.9291497975708509,0.02298206278026906,0.6666666666666666,0.2939763858314989,0.05546438074600468,0.534475305306387
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2,0.006716417910447761,0.02874493927125506,0.5,0.375,0.9424657534246563,0.09827586206896552,0.9542770160563325,0.011706331438370299,0.9534412955465577,0.04035874439461883,0.5,0.2939763858314989,0.05076400949634327,0.52847725062142
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.01082995951417004,0.375,0.375,0.9589041095890423,0.02413793103448276,0.952905122183417,0.01046894811083987,0.9741902834008087,0.020179372197309416,0.33333333333333337,0.29377626575945565,0.10653112601774989,0.5367988760402032
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.26666666666666666,0.0005970149253731343,0.10880566801619433,0.25,0.25,0.6739726027397239,0.11551724137931034,0.9526846104774719,0.014072944281505073,0.8927125506072855,0.05493273542600897,0.33333333333333337,0.29377626575945565,0.08342760631602429,0.5271803739327785
